rating	name	latitude	longitude	city
5.0	New Jersey Historical Society	40.738781	-74.1685028	Newark
3.5	The Gazillion Bubble Show	40.7627323	-73.9875318	New York
5.0	Yum Yum MET Culinary Art Tour	40.77942	-73.96342	New York
4.0	The Pace Gallery	40.74957	-74.00488	New York
4.5	Jack's Art Gallery	40.80475	-73.96661	New York
5.0	ArtWise	40.7038292	-73.9882537	Brooklyn
3.0	The New York Aquarium	40.5740248308051	-73.9755888010498	Brooklyn
4.0	Grand Opening	40.72011	-73.98661	New York
3.0	Big Bus Tour - New York	40.74666	-73.98017	New York
5.0	Lauren A Kaplan Art Tours	40.67832	-74.00457	Brooklyn
5.0	IRT City Hall Station	40.71342	-74.00627	New York
4.5	Grand Army Plaza	40.6739659558502	-73.9701318740845	Brooklyn
3.0	Yankee Stadium Tours	40.82954	-73.92645	Bronx
3.5	Alamo Drafthouse Cinema - Brooklyn	40.6907477441643	-73.9832732500862	Brooklyn
4.0	Oculus	40.7115051	-74.011386	New York
4.0	Sleep No More	40.7495108269954	-74.0041889375789	New York
5.0	Westwood Gallery NYC	40.7232698894807	-73.9931595828033	New York
3.5	New York Pass	40.75547	-73.98181	New York
3.5	Times Square	40.7586519740346	-73.9850566812844	New York
3.0	Fort Lee Museum	40.8486404	-73.969223	Fort Lee
4.5	Poets House	40.7164201	-74.0163151	New York
4.0	Hudson River Museum	40.9539565744496	-73.8962010719666	Yonkers
4.5	Agora Gallery	40.7495384	-74.0049515	New York
3.5	Old Print Shop	40.7437187	-73.9819486	New York
4.0	Historic Richmond Town	40.5699574	-74.1446312	Staten Island
5.0	A.I.R. Gallery	40.7038994	-73.9870529	Brooklyn
4.5	Carnegie Hall	40.7651125454703	-73.9799155945393	New York
5.0	Creative Arts Studio	40.68823	-73.98858	Brooklyn
4.0	Pomegranate Gallery	40.72581	-73.99879	New York
3.5	Bridgeview School of Fine Arts	40.74697	-73.95153	Long Island City
5.0	ArtMuse	40.7789500832199	-73.9622166295165	Manhattan
4.0	Oculus	40.7115051	-74.011386	New York
4.0	Sleep No More	40.7495108269954	-74.0041889375789	New York
5.0	Westwood Gallery NYC	40.7232698894807	-73.9931595828033	New York
3.5	New York Pass	40.75547	-73.98181	New York
3.5	Times Square	40.7586519740346	-73.9850566812844	New York
3.0	Fort Lee Museum	40.8486404	-73.969223	Fort Lee
4.5	Poets House	40.7164201	-74.0163151	New York
4.0	Hudson River Museum	40.9539565744496	-73.8962010719666	Yonkers
4.5	Agora Gallery	40.7495384	-74.0049515	New York
3.5	Old Print Shop	40.7437187	-73.9819486	New York
4.0	Historic Richmond Town	40.5699574	-74.1446312	Staten Island
5.0	A.I.R. Gallery	40.7038994	-73.9870529	Brooklyn
4.5	Carnegie Hall	40.7651125454703	-73.9799155945393	New York
5.0	Creative Arts Studio	40.68823	-73.98858	Brooklyn
4.0	Pomegranate Gallery	40.72581	-73.99879	New York
3.5	Bridgeview School of Fine Arts	40.74697	-73.95153	Long Island City
5.0	ArtMuse	40.7789500832199	-73.9622166295165	Manhattan
