rating	name	latitude	longitude	city
4.0	Culture 36	40.7531891	-73.9912567	New York
5.0	Grady's Cold Brew	40.7233930876669	-73.9546911486072	New York
4.5	Sun's Organic Garden	40.71563	-73.99874	New York
4.0	Root Hill Caf¨¦	40.6760388106977	-73.9842016369568	Brooklyn
4.0	OatMeals	40.730381	-74.0005264	New York
4.0	Peacefood Cafe Downtown	40.7332670924819	-73.9929751334153	New York
4.0	Caf¨¦ Regular	40.668514	-73.987731	Brooklyn
4.0	Beanocchio Cafe	40.76941	-73.95229	New York
4.0	Joe & The Juice	40.7226396	-73.9973777	New York
3.5	Corner Grind	40.6829729	-73.953557	Brooklyn
3.5	Gregorys Coffee	40.7609422	-73.9730702	New York
4.0	Mike's Coffee Shop	40.68966	-73.96533	Brooklyn
4.0	VBar & Cafe	40.72961	-73.99963	New York
4.0	Breads Bakery - Lincoln Center	40.7711296	-73.9818438	New York
4.0	Uro Caf¨¦	40.72249	-73.94883	Brooklyn
4.0	Maison Kayser	40.7329245169075	-74.0043179690838	New York
4.5	Parlor Coffee	40.7138786	-73.9562607	Brooklyn
4.5	Mee Cafe	40.71306	-73.9902	New York
4.5	Space Gabi	40.74635	-73.98655	New York
4.5	Birch Coffee	40.71084	-74.005672	New York
4.0	Fortunato Brothers	40.71375	-73.94609	Brooklyn
4.0	Piccolo Cafe	40.7557818	-73.9904619	New York
4.0	The Coffee Inn	40.7668045	-73.95653	New York
4.0	Made Fresh Daily	40.70769	-74.00221	New York
4.5	Sugarcube Dessert & Coffee	40.7424111532716	-73.9533295109868	Long Island City
4.0	Pillow Cafe Lounge	40.69372	-73.96469	Brooklyn
4.0	baba cool	40.6869926	-73.9753189	Brooklyn
3.5	Konditori	40.68786	-73.989992	Brooklyn
4.0	Richol Bakery	40.67805	-73.94959	Brooklyn
4.5	Teado Tea Shop	40.7172143	-73.9949616	New York
4.0	Beny's Delice	40.6836638	-73.9671519	Brooklyn
4.0	Caf¨¦ Ole	40.767075466584	-73.989468069619	New York
4.0	La Maison du Macaron	40.74329	-73.99411	New York
3.5	Irving Farm Coffee Roasters	40.73686	-73.986946	New York
4.0	Lenox Coffee	40.8100306079669	-73.9431898387905	New York
4.5	Norma's Corner Shoppe	40.70224	-73.90075	RIdgewood
4.0	The Grey Dog	40.733828	-73.993052	New York
4.5	Juicy Spot Cafe	40.7191902882313	-73.9886155020733	New York
4.0	Lavazza Caf¨¦	40.7418588	-73.9894971	New York
3.5	Momofuku Milk Bar	40.76281	-73.97543	New York
4.0	Doughnut Plant	40.7444916	-73.9969177	New York
4.5	Boulevard Books & Cafe	40.61996	-74.00801	Brooklyn
4.0	Cocoa Bar	40.7207104	-73.9843401	New York
4.0	Leonidas	40.705099	-74.009476	New York
3.5	O CAFE	40.7358444596012	-73.997714430402	New York
4.5	Jonny's Panini	40.7557582	-73.9949689	New York
4.0	Chatime	40.71786	-74.00032	New York
4.0	Oslo Coffee Roasters	40.714642	-73.956599	Brooklyn
4.5	Serengeti Teas & Spices	40.8088913	-73.9516602	New York
4.5	DAVIDsTEA	40.7658386	-73.9637604	New York
4.5	Les Enfants de Boheme	40.7136187	-73.9888503	New York
4.0	Gourmet Guild Williamsburg	40.710361	-73.964857	Brooklyn
4.0	Donna Bell's Bake Shop	40.7620099	-73.9871299	New York
4.0	The Chipped Cup	40.828716	-73.948592	New York
4.0	Muchmore's	40.7164523632333	-73.952944278717	New York
4.5	Harlem Blues Cafe	40.81054	-73.93961	New York
3.5	Think Coffee	40.7520507	-74.0015759	New York
4.0	TOMS	40.7240427877379	-73.9935040960021	New York
4.0	Dillinger's	40.6991386	-73.9316177	Brooklyn
4.0	Lazy Ibis Cafe/Restaurant	40.675754	-73.955841	Brooklyn
3.5	Sweetleaf	40.7344922867431	-73.9556502209033	Brooklyn
4.0	DUB Pies	40.660414576503	-73.9801842518599	Brooklyn
4.0	Tugboat Tea Co	40.660477	-73.960838	Brooklyn
4.0	Oren's Daily Roast	40.8054989	-73.965405	New York
4.5	Yorkafe	40.7738001280068	-73.9481289465576	New York
4.5	Porto Rico Importing	40.71116	-73.94671	Brooklyn
3.5	Espresso 77	40.7496218	-73.888885	Jackson Heights
3.5	Roastown Coffee	40.75217	-73.99299	New York
4.0	Konditori	40.66971	-73.97942	Brooklyn
3.5	Olive's	40.7113914	-74.0150528	New York
4.0	Konditori	40.6771578884979	-73.9637949827615	New York
4.5	Tea Plus Cafe	40.761676	-73.918453	Astoria
4.0	Manhattan Espresso Cafe	40.755742	-73.972088	New York
4.0	Besfren	40.7468681	-73.9851837	New York
4.5	Van Leeuwen Artisan Ice Cream	40.734366	-74.0011898	New York
